id,version,locale,title,species,category,scope,scope_note,user_phrases,owner_observable_signs,source_supported_simple_facts,questions_to_ask,safe_next_step,red_flags,retrieval_text,evidence,license_policy,commercial_use_allowed,repair_status,release_gate,review_required,index_tier,production_eligible,content_hash
MVP-NUT-007,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,犬猫生食的风险,"[""cat"",""dog""]",nutrition,simple_owner_question,,"[""能不能喂生肉"",""生骨肉安全吗"",""计划或正在喂未经充分加热的肉类""]","[""呕吐"",""腹泻"",""便血"",""食欲下降""]","[""生食可能带来病原传播、营养不均衡和骨头损伤风险""]","[""宠物的年龄、体重，以及当前是否处于幼年、老年、怀孕、慢性病或免疫抑制等状态？"",""目前是否已出现呕吐或腹泻？"",""目前是否已出现便血或吞骨后疼痛/干呕？""]",不要把生食视为无风险方案；如坚持使用，应先与兽医营养专业人员讨论。出现任一红旗症状应立即就医或急诊。,"[""呕吐腹泻"",""便血"",""吞骨后疼痛或干呕""]",犬猫生食的风险；能不能喂生肉；生骨肉安全吗；计划或正在喂未经充分加热的肉类；呕吐；腹泻；便血；食欲下降；生食可能带来病原传播、营养不均衡和骨头损伤风险；呕吐腹泻；吞骨后疼痛或干呕。,"[{""source_id"":""PMC5644655"",""title"":""Raw Meat-Based Diets in Dogs and Cats"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC5644655/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,5eff99fefedc43e96d0533f9d27c9b987adefdc60da30301fc298ba118b4ed82
MVP-NUT-008,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,犬猫啃食骨头,"[""cat"",""dog""]",nutrition,simple_owner_question,,"[""可以喂骨头吗"",""吞了骨头怎么办"",""咔咔"",""像卡东西"",""狗能吃骨头吗""]","[""啃咬或吞入骨头""]","[""骨头可能造成口腔、食道或胃肠道机械损伤，也可能造成梗阻""]","[""宠物目前是否出现任一红旗表现：呼吸困难、发绀、剧烈咳嗽、流涎、抓挠嘴部、吞咽困难、反复干呕、腹痛、便血或无法排便、精神萎靡？"",""吞入的骨头是什么种类、大致大小，是生骨还是煮熟骨？"",""骨头大概是在多久前吞入的？""]",不要继续喂骨头；若已吞入，记录骨头的种类、大小和吞入时间并联系兽医，不自行催吐。若出现任一红旗表现，立即就医或前往急诊。,"[""呼吸困难"",""发绀"",""剧烈咳嗽"",""流涎"",""抓挠嘴部"",""吞咽困难"",""反复干呕"",""腹痛"",""便血或无法排便"",""精神萎靡""]",犬猫啃食骨头；可以喂骨头吗；吞了骨头怎么办；咔咔；像卡东西；狗能吃骨头吗；啃咬或吞入骨头；骨头可能造成口腔、食道或胃肠道机械损伤，也可能造成梗阻；呼吸困难；发绀；剧烈咳嗽；流涎；抓挠嘴部；吞咽困难；反复干呕；腹痛；便血或无法排便；精神萎靡。,"[{""source_id"":""PMC5644655"",""title"":""Raw Meat-Based Diets in Dogs and Cats"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC5644655/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""},{""source_id"":""PMC3671744"",""title"":""Imaging Evaluation of Dogs and Cats with Dysphagia"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC3671744/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,29b27f5ac21e35e4a472af45ffc27a2788b0423c1ff3973fbb747295c49ce8f9
MVP-NUT-009,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,监测饮水量变化,"[""cat"",""dog""]",nutrition,simple_owner_question,,"[""最近喝水变多"",""怎么记录喝水""]","[""饮水次数或水碗消耗量改变""]","[""饮水变化需要结合排尿、饮食类型、天气和全身状态评估""]","[""近期是否使用任何药物或保健品（如利尿剂、糖皮质激素等）？"",""与平时相比，饮水量是明显增加、明显减少还是大致不变？请描述大概变化幅度。"",""排尿方面，频率、尿量或排尿状态有哪些变化（如明显增加、明显减少、排尿困难或尿色异常）？""]",若出现任一红旗表现（如完全不饮水、呕吐或无法留住水、虚弱、大量饮水伴大量排尿），请立即就医/急诊，不要仅居家记录；无红旗表现时，可固定水碗和计量方式记录数日，同时记录尿量和体重，持续异常时就医检查。,"[""大量饮水伴随大量排尿"",""呕吐或无法留住水"",""虚弱"",""完全不饮水""]",监测饮水量变化；最近喝水变多；怎么记录喝水；饮水次数或水碗消耗量改变；饮水变化需要结合排尿、饮食类型、天气和全身状态评估；大量饮水伴随大量排尿；呕吐或无法留住水；虚弱；完全不饮水。,"[{""source_id"":""PMC8093391"",""title"":""Effects of IV Fluids in Dogs and Cats With Kidney Failure"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC8093391/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""},{""source_id"":""PMC12472474"",""title"":""Comparative Pharmacological and Pharmaceutical Perspectives on Antidiabetic Therapies in Humans, Dogs, and Cats"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC12472474/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,b9cfd1df38d415259d7b944accd3e45da54a318a6dc58dfb7e4b9767a2654181
MVP-NUT-010,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,选择主食和换粮记录,"[""cat"",""dog""]",nutrition,simple_owner_question,,"[""怎么选主粮"",""换粮需要注意什么""]","[""计划更换日常主食或已开始换粮""]","[""犬猫的营养和采食特征不同，选择应匹配物种、生命阶段和个体健康状况""]","[""宠物目前的年龄、体重以及近期体重是否有明显变化？"",""是否已经换粮？换粮后是否出现反复呕吐、严重腹泻、面部肿胀或呼吸异常？"",""宠物是否有慢性病或正在服药？""]",若出现反复呕吐、严重腹泻、面部肿胀或呼吸异常中任一红旗症状，立即停止新粮并急诊；无红旗症状时才逐步观察粪便、食欲和体重，慢性病宠物先咨询兽医。,"[""换粮后反复呕吐"",""严重腹泻"",""面部肿胀或呼吸异常""]",选择主食和换粮记录；怎么选主粮；换粮需要注意什么；计划更换日常主食或已开始换粮；犬猫的营养和采食特征不同，选择应匹配物种、生命阶段和个体健康状况；换粮后反复呕吐；严重腹泻；面部肿胀或呼吸异常。,"[{""source_id"":""PMC10093350"",""title"":""Drivers of Palatability for Cats and Dogs—What It Means for Pet Food Development"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC10093350/"",""license"":""CC BY 4.0"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,cfc49f361df99109c9ff91c7d2c9d61291034822f2a7b2fc8cbfceda2fa04206
MVP-PAR-001,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,猫身上发现跳蚤或黑色颗粒,"[""cat""]",parasites,simple_owner_question,,"[""猫有跳蚤"",""毛里有黑点"",""除虫"",""打虫""]","[""可见跳蚤、跳蚤粪样颗粒或瘙痒""]","[""猫蚤可寄生猫和犬，环境阶段会影响持续控制""]","[""同住动物或家人是否也发现跳蚤或黑色颗粒？"",""目前给猫用的驱虫产品是否按体重和推荐频率使用？"",""最近是否使用过犬用驱虫产品？""]",用密齿梳检查并联系兽医选择猫可用产品，同时处理同住动物和环境；若出现任一红旗（幼猫虚弱或牙龈苍白、大面积抓伤、使用犬用驱虫产品后异常），应立即就医或急诊。,"[""幼猫虚弱或牙龈苍白"",""大面积抓伤"",""使用犬用驱虫产品后异常""]",猫身上发现跳蚤或黑色颗粒；猫有跳蚤；毛里有黑点；除虫；打虫；可见跳蚤、跳蚤粪样颗粒或瘙痒；猫蚤可寄生猫和犬，环境阶段会影响持续控制；幼猫虚弱或牙龈苍白；大面积抓伤；使用犬用驱虫产品后异常。,"[{""source_id"":""PMC5746801"",""title"":""The Biology and Ecology of Cat Fleas and Advancements in Their Pest Management: A Review"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC5746801/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""},{""source_id"":""PMC8404700"",""title"":""Canine and Feline Parasitology: Analogies, Differences, and Relevance for Human Health"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC8404700/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,006a0646a76e974b524ebe0f83b67bbc5418b7f71fcece9a8e64a539006e4df8
MVP-PAR-002,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,犬身上发现跳蚤,"[""dog""]",parasites,simple_owner_question,,"[""狗有跳蚤"",""狗身上黑点会动"",""除虫"",""打虫"",""驱完虫""]","[""可见跳蚤或持续抓咬皮肤""]","[""跳蚤是犬猫常见外寄生虫，单只动物处理可能不足""]","[""是否已使用任何跳蚤/蜱产品？如已使用，请说明产品名称、剂量和上次使用时间。"",""狗狗年龄多大？是否幼犬？"",""皮肤是否有大面积红肿、破溃或脓性分泌物？""]",联系兽医选择适合犬体重和健康状态的产品，并同步检查同住宠物；若出现任一红旗症状（如幼犬虚弱、牙龈苍白、皮肤大面积感染、驱虫后抽搐或流涎），应立即就医或急诊。,"[""幼犬虚弱"",""牙龈苍白"",""皮肤大面积感染"",""驱虫后抽搐或流涎""]",犬身上发现跳蚤；狗有跳蚤；狗身上黑点会动；除虫；打虫；驱完虫；可见跳蚤或持续抓咬皮肤；跳蚤是犬猫常见外寄生虫，单只动物处理可能不足；幼犬虚弱；牙龈苍白；皮肤大面积感染；驱虫后抽搐或流涎。,"[{""source_id"":""PMC5746801"",""title"":""The Biology and Ecology of Cat Fleas and Advancements in Their Pest Management: A Review"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC5746801/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""},{""source_id"":""PMC8404700"",""title"":""Canine and Feline Parasitology: Analogies, Differences, and Relevance for Human Health"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC8404700/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,97475c4bce3b6d346aadef847b73035c4ed43dea9a0d976873e6aa1035ed69f3
MVP-PAR-003,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,犬猫身上发现蜱虫,"[""cat"",""dog""]",parasites,simple_owner_question,,"[""身上有蜱"",""皮肤上有一只虫吸着""]","[""皮肤附着蜱或移除后局部红肿""]","[""蜱可造成局部刺激并传播病原，不同地区风险不同""]","[""蜱虫目前是否仍附着在宠物皮肤上？"",""同住动物或家人是否也发现蜱虫？"",""是否正在使用犬/猫专用、按体重和物种选择的驱虫产品？""]",不要挤破虫体；自行移除时用细尖镊子贴近皮肤垂直拔出，不要扭转、挤压或涂抹酒精/凡士林；无法安全完整移除时由医院处理；出现任一红旗症状（如虚弱/发热、牙龈苍白、步态异常、局部持续肿胀化脓）应立即就医或急诊。,"[""虚弱或发热"",""牙龈苍白"",""步态异常"",""局部持续肿胀化脓""]",犬猫身上发现蜱虫；身上有蜱；皮肤上有一只虫吸着；皮肤附着蜱或移除后局部红肿；蜱可造成局部刺激并传播病原，不同地区风险不同；虚弱或发热；牙龈苍白；步态异常；局部持续肿胀化脓。,"[{""source_id"":""PMC8404700"",""title"":""Canine and Feline Parasitology: Analogies, Differences, and Relevance for Human Health"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC8404700/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,3a3ee52947de2753f357512236841837de15863276308abbbda12ef6c574f9d6
MVP-PAR-004,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,选择驱虫产品不能只看品牌,"[""cat"",""dog""]",parasites,simple_owner_question,,"[""驱虫药怎么选"",""猫狗能共用驱虫药吗"",""除虫"",""打虫""]","[""抓挠、舔咬、皮肤红疹、脱毛、可见跳蚤/蜱、粪便中见虫体或节片、腹胀、体重下降等""]","[""犬猫寄生虫风险和可用产品存在差异，产品选择需结合物种、体重、年龄和暴露""]","[""宠物是猫还是狗？体重和年龄是多少？"",""宠物身上、粪便中或环境里是否发现虫体、虫卵/节片或其他白色颗粒样物、跳蚤或蜱？""]",若已出现流涎、震颤、抽搐、呼吸异常或虚弱等任一症状，应立即停止使用相关驱虫产品并尽快就医；否则核对物种、体重和成分后由当地兽医制定方案，猫不要使用未确认安全的犬用产品；若出现上述任一红旗表现，请立即就医或急诊。,"[""用药后流涎震颤"",""抽搐"",""呼吸异常"",""虚弱""]",选择驱虫产品不能只看品牌；驱虫药怎么选；猫狗能共用驱虫药吗；除虫；打虫；抓挠、舔咬、皮肤红疹、脱毛、可见跳蚤/蜱、粪便中见虫体或节片、腹胀、体重下降等；犬猫寄生虫风险和可用产品存在差异，产品选择需结合物种、体重、年龄和暴露；用药后流涎震颤；抽搐；呼吸异常；虚弱。,"[{""source_id"":""PMC8404700"",""title"":""Canine and Feline Parasitology: Analogies, Differences, and Relevance for Human Health"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC8404700/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""},{""source_id"":""PMC11247265"",""title"":""Control of companion animal parasites and impact on One Health"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC11247265/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,cb44c1af1fedf906468a2367ac22097b6e242c71db5e980cddddb3a4e547bda1
MVP-PAR-005,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,驱虫频率需要个体化,"[""cat"",""dog""]",parasites,simple_owner_question,,"[""多久驱虫一次"",""室内宠物要不要驱虫"",""除虫"",""打虫""]","[""未见虫体、呕吐腹泻、体重下降等异常表现""]","[""寄生虫控制应基于地区流行病学和个体暴露风险，不宜用单一频率覆盖所有宠物""]","[""近期是否旅行或去过蜱虫、心丝虫等高发地区？"",""宠物是否经常在草地、林地等蜱虫高发环境活动？"",""目前是否在规律使用适合宠物物种和体重的驱虫产品？""]",向本地兽医说明生活方式、旅行和环境暴露情况，建立并记录个体化驱虫计划；若出现任一红旗（如可见虫体伴随呕吐腹泻、幼龄宠物虚弱、体重下降等），应立即就医或急诊。,"[""可见虫体伴随呕吐腹泻"",""幼龄宠物虚弱"",""体重下降""]",驱虫频率需要个体化；多久驱虫一次；室内宠物要不要驱虫；除虫；打虫；未见虫体、呕吐腹泻、体重下降等异常表现；寄生虫控制应基于地区流行病学和个体暴露风险，不宜用单一频率覆盖所有宠物；可见虫体伴随呕吐腹泻；幼龄宠物虚弱；体重下降。,"[{""source_id"":""PMC11247265"",""title"":""Control of companion animal parasites and impact on One Health"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC11247265/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""},{""source_id"":""PMC8404700"",""title"":""Canine and Feline Parasitology: Analogies, Differences, and Relevance for Human Health"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC8404700/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,ce5cdc9bab629fb5518a2330f2b430e68e81a9dac0b897e46d8cbc78874d3f9d
MVP-PAR-006,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,粪便中看到虫体或米粒样节片,"[""cat"",""dog""]",parasites,simple_owner_question,,"[""便里有虫"",""屁股旁有白色米粒""]","[""粪便或肛周可见虫体或节片样物""]","[""不同寄生虫处理方法不同，外观照片不能完成全部鉴别""]","[""是否同时出现便血、腹泻呕吐、腹部膨大或明显消瘦？"",""看到的虫体或节片是米粒样、长条状还是白色小颗粒？"",""最近是否规律使用适合宠物种类和体重的驱虫药？""]",拍照并密封少量新鲜粪便样本，清理环境和手卫生，预约粪检；若出现便血、幼宠腹泻呕吐、腹部膨大并虚弱或明显消瘦等任一红旗表现，请立即就医或前往急诊。,"[""幼宠腹泻呕吐"",""腹部膨大并虚弱"",""便血"",""明显消瘦""]",粪便中看到虫体或米粒样节片；便里有虫；屁股旁有白色米粒；粪便或肛周可见虫体或节片样物；不同寄生虫处理方法不同，外观照片不能完成全部鉴别；幼宠腹泻呕吐；腹部膨大并虚弱；便血；明显消瘦。,"[{""source_id"":""PMC8404700"",""title"":""Canine and Feline Parasitology: Analogies, Differences, and Relevance for Human Health"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC8404700/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""},{""source_id"":""PMC11247265"",""title"":""Control of companion animal parasites and impact on One Health"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC11247265/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,1df2f192fb5bb51dac4b3b572cfd857f3ac5d15f59db77a21d3f29e0bd64a71a
MVP-PAR-007,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,多宠家庭疑似耳螨,"[""cat"",""dog""]",parasites,simple_owner_question,,"[""几只猫都抓耳朵"",""耳朵黑像咖啡渣""]","[""多只动物抓耳、甩头或耳垢增多""]","[""耳螨等寄生虫可在接触动物间传播，但仍需耳道检查确认""]","[""是否出现头歪、走路不稳或转圈等平衡异常？"",""耳道是否出血或触碰时剧烈疼痛？"",""是否自行使用过任何耳药、滴剂或驱虫产品？""]",分开共用梳具并预约耳镜和分泌物检查，不自行滴不明液体；若出现上述任一红旗表现，请立即就医或急诊。,"[""头歪失衡"",""耳道出血"",""剧烈疼痛""]",多宠家庭疑似耳螨；几只猫都抓耳朵；耳朵黑像咖啡渣；多只动物抓耳、甩头或耳垢增多；耳螨等寄生虫可在接触动物间传播，但仍需耳道检查确认；头歪失衡；耳道出血；剧烈疼痛。,"[{""source_id"":""PMC8404700"",""title"":""Canine and Feline Parasitology: Analogies, Differences, and Relevance for Human Health"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC8404700/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,f772d5355aaeb1c9551a2f6f279fad9ccf042a088fbc61f7176b71637434af34
MVP-PAR-008,1.8.0-open-mvp-retrieval-and-safety-repair-draft,zh-CN,清理宠物粪便与人宠共患风险,"[""cat"",""dog""]",parasites,simple_owner_question,,"[""宠物寄生虫会传人吗"",""粪便怎么处理""]","[""宠物粪便中可见虫体或米粒样节片"",""宠物腹泻或肛周有跳蚤、蜱""]","[""部分犬猫寄生虫具有公共健康意义，及时清理粪便和手卫生是基础措施""]","[""家庭成员是否出现不明原因腹泻、腹痛、发热、皮疹或神经系统症状？"",""宠物粪便中是否可见虫体、米粒样节片、黏液或血？"",""同住动物是否也出现腹泻、虫体或肛周跳蚤、蜱等异常？""]",及时清理并密封处理粪便，清洁双手；儿童和免疫脆弱者避免直接接触；若出现上述任一红旗表现，请立即就医或急诊。,"[""家庭成员出现不明原因腹泻、腹痛、发热、皮肤游走性红肿或神经系统症状；免疫功能低下者或孕妇接触粪便后出现任何不适"",""宠物持续腹泻或可见虫体""]",清理宠物粪便与人宠共患风险；宠物寄生虫会传人吗；粪便怎么处理；宠物粪便中可见虫体或米粒样节片；宠物腹泻或肛周有跳蚤、蜱；部分犬猫寄生虫具有公共健康意义，及时清理粪便和手卫生是基础措施；家庭成员出现不明原因腹泻、腹痛、发热、皮肤游走性红肿或神经系统症状；免疫功能低下者或孕妇接触粪便后出现任何不适；宠物持续腹泻或可见虫体。,"[{""source_id"":""PMC11247265"",""title"":""Control of companion animal parasites and impact on One Health"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC11247265/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""},{""source_id"":""PMC8404700"",""title"":""Canine and Feline Parasitology: Analogies, Differences, and Relevance for Human Health"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC8404700/"",""license"":""CC BY"",""page_or_section"":""Abstract"",""verification_status"":""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"",""support_note"":""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"",""change_note"":""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,phrase_expansion_and_new_cards_applied_v1_7,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,c2780dbafe8266dded42be4a7c8cd466c27e66bdbe8b20bfc88c4d489b95ea20
