record_type,id,title,category_or_severity,species,content_hash,review_status,reviewer,license_number,reviewed_at,production_eligible
knowledge_card,OS-BEH-001,猫到新环境后躲藏,behavior,cat,65a3b2e3922b7cd0273d6ee8f916025e6af7afcbaaaa69f5eb5a39f3cfa2e243,pending,,,,false
knowledge_card,OS-BEH-002,室内猫环境丰富化,behavior,cat,a178127be0391bea51aba7939b65ac247323e2131bb8d92cad6b6076ba51f43e,pending,,,,false
knowledge_card,OS-VAX-001,幼猫幼犬疫苗计划,preventive_care,cat|dog,041bf4fd71578871012c1810ca65b81af4f7259345523ebdcd73c1a155735b2a,pending,,,,false
knowledge_card,OS-VAX-002,猫注射部位出现肿块,preventive_care,cat,ecae5a6cbd46ad17cd05522e1d750b368afb2f8a61e6f287acd86633afab35ac,pending,,,,false
knowledge_card,OS-EYE-001,犬眼睛突然眯眼、发红或浑浊,eye,dog,32c8f93f4ebf64cc92765e0c3f878f31c6f7abf11b045777045ca01495fa14c1,pending,,,,false
knowledge_card,OS-EYE-002,犬突然视力下降,eye,dog,b6a56a47e1324ad46d9ca93e0019dbea5d5aac837b9cb579bbef6e27ca7cb537,pending,,,,false
knowledge_card,MVP-GI-001,猫反复腹泻需排查寄生虫和其他病因,gastrointestinal,cat,0ecffcf1e2e6f5d96555ddaa52af0c9e003b970d8999d26d54b67b7bb2a148b2,pending,,,,false
knowledge_card,MVP-GI-002,犬偶发一次呕吐,gastrointestinal,dog,70fdf4f5dd2e45838ddb7cd24da6490df80f609ca59ce542a8ac7a15b0dccd7e,pending,,,,false
knowledge_card,MVP-GI-003,犬反复呕吐,gastrointestinal,dog,e3777b0a085a7e56681c6d05f01f324c811f76587f46a665780a3d8cc3d825d4,pending,,,,false
knowledge_card,MVP-GI-004,猫偶发呕吐需要观察什么,gastrointestinal,cat,03085ec3523469670a4a7f3aaabc82625171c62c0b57e41452aaab09f8a08d3e,pending,,,,false
knowledge_card,MVP-GI-005,猫反复呕吐不能只按毛球处理,gastrointestinal,cat,874e35d78b23693fb2fa5398f755b3c2c9a474e285ac405dc58b9b3db82793d7,pending,,,,false
knowledge_card,MVP-GI-006,猫反复吐出毛发也需要评估,gastrointestinal,cat,ac687b30c74896f88817e89ae2fd9a937e8216ce5085f645ff7a3eae2fadcbc5,pending,,,,false
knowledge_card,MVP-GI-007,猫排便困难或便秘,gastrointestinal,cat,801909b7172174ee1bb012ede6171c1f32905f1ef7eb0797c06ec93c7404590a,pending,,,,false
knowledge_card,MVP-GI-008,犬反复吞咽或进食后反流,gastrointestinal,dog,82ece7d5b6adeabead6194981707044e615f185296a638299ff22a424e403b9f,pending,,,,false
knowledge_card,MVP-GI-009,区分呕吐和反流,gastrointestinal,cat|dog,b9c02428b54f889ce82e6031edeb8be870ead99cefd0459d50a08ca952a7078e,pending,,,,false
knowledge_card,MVP-GI-010,猫食欲突然下降,gastrointestinal,cat,47b382bbccc6b8c4231003b4a185bdf217d81e24cc18d2c26b7dd7ef3089d1ec,pending,,,,false
knowledge_card,MVP-GI-011,犬食欲突然下降,gastrointestinal,dog,03b7345cc1da996e657e2f21b98a4339b349308541586749d0eb624a32212a95,pending,,,,false
knowledge_card,MVP-GI-012,犬出现黑色柏油样便,gastrointestinal,dog,7a0a354aeaff7bea5448077bb76191dc63c7aadc15060c4599ae738a94b09704,pending,,,,false
knowledge_card,MVP-GI-013,犬便中出现鲜红色血,gastrointestinal,dog,d232c820567e511c172f28432e64e8554c879095f05280871d51a123ba18c6f3,pending,,,,false
knowledge_card,MVP-GI-014,犬换粮后出现软便,gastrointestinal,dog,d0b5f8ad07be4e17cf684b8640e983bdcc73942d9983fd0a3c9c6def046db4de,pending,,,,false
knowledge_card,MVP-NUT-001,判断猫是否超重,nutrition,cat,9e9b7ed1dc22340db8dd5294c49cc5f45e52a7e2b67d54a5eae67e96803933f6,pending,,,,false
knowledge_card,MVP-NUT-002,判断犬是否超重,nutrition,dog,cf6442a0e4e3b9c804df605ac788d095f8d563d24a66d91212853e803fcefa43,pending,,,,false
knowledge_card,MVP-NUT-003,猫安全减重原则,nutrition,cat,978ab0164f30a9d81302222e2bb7f74e5c38ab594c13fc85bd801220a641d26f,pending,,,,false
knowledge_card,MVP-NUT-004,猫零食会不会影响体重,nutrition,cat,e86495d92facdd8663062a8429e846a15c9f29e6e603b055f0edf8111e5c2759,pending,,,,false
knowledge_card,MVP-NUT-005,猫突然挑食,nutrition,cat,c1edc35d106126cd83736b775c3c064f18c9f2794d0958a496b17ebdaffaf71b,pending,,,,false
knowledge_card,MVP-NUT-006,犬突然挑食,nutrition,dog,8950b7867e0b7c80fa8c59118232f991a3c3469fa6d023b6f54e86ee1a86f3ab,pending,,,,false
knowledge_card,MVP-NUT-007,犬猫生食的风险,nutrition,cat|dog,1df690ea8b49e27e03cdb2b00251ab53803472aa6607e4402c4efdc578bf009d,pending,,,,false
knowledge_card,MVP-NUT-008,犬猫啃食骨头,nutrition,cat|dog,8f74cb20f328fbc9383c3b6ad44141e70003f10b3db0704085cba79c2646a866,pending,,,,false
knowledge_card,MVP-NUT-009,监测饮水量变化,nutrition,cat|dog,407c6844bad3b7dd990e3198620b8361a9e33c3ba725144c21cae044c9be8ba4,pending,,,,false
knowledge_card,MVP-NUT-010,选择主食和换粮记录,nutrition,cat|dog,ddc345ef3064c234df79d66315b549fcaa8ec62425837e95f7dd58d5b0c8a01f,pending,,,,false
knowledge_card,MVP-PAR-001,猫身上发现跳蚤或黑色颗粒,parasites,cat,0ae49fbcbb2b71f28144b66872db3a1fb04f96db372b8fb7696eb42391f8e0d7,pending,,,,false
knowledge_card,MVP-PAR-002,犬身上发现跳蚤,parasites,dog,e76e7ff9d0ba631b1d472b8a6388bc32373b0f3bab02891240252ad16915e1c4,pending,,,,false
knowledge_card,MVP-PAR-003,犬猫身上发现蜱虫,parasites,cat|dog,8c4ecb56f1102e2101c48440affbbdb8725bac2b1a704e499c103096f9d9536e,pending,,,,false
knowledge_card,MVP-PAR-004,选择驱虫产品不能只看品牌,parasites,cat|dog,8c76a9a6066c9b2e616d3854cde3860bb2544b576d3ce3dab8501187b2868e3b,pending,,,,false
knowledge_card,MVP-PAR-005,驱虫频率需要个体化,parasites,cat|dog,7fb909cb570dcb1f3b2da89808e96b764da9f5f67480770e23bdc6eb683a6532,pending,,,,false
knowledge_card,MVP-PAR-006,粪便中看到虫体或米粒样节片,parasites,cat|dog,0962daf8cd3843a48af37f3d93d7d6f99669b687a351656db2a0a871f4c27668,pending,,,,false
knowledge_card,MVP-PAR-007,多宠家庭疑似耳螨,parasites,cat|dog,9ace9bd52d6c813db308572c0e3c616c8b36a1e10f114e4a8206d95d80e749f2,pending,,,,false
knowledge_card,MVP-PAR-008,清理宠物粪便与人宠共患风险,parasites,cat|dog,14da76aa0e6a9dfd9ee51bbd942a16e3cf586f9d89beaa787628f2a3e53c7a86,pending,,,,false
knowledge_card,MVP-PAR-009,室内猫也需要评估寄生虫风险,parasites,cat,b7640943928d8a4302480c0b085b80a9021ca42566368a3aa2570cbae654ff55,pending,,,,false
knowledge_card,MVP-GRM-001,季节性掉毛还是异常脱毛,grooming,cat|dog,d36094f477a770c830d3dcf1833ece50af694a16f13bea83d931b5d6ed8934f3,pending,,,,false
knowledge_card,MVP-GRM-002,猫狗皮屑增多,grooming,cat|dog,ab1c59df4e341154897bae1412bd521365601ca645034766f9dbc4ef45eccfcb,pending,,,,false
knowledge_card,MVP-GRM-003,猫狗被毛打结,grooming,cat|dog,cf4a06cbcf6d9142d48a10f4519019badcac4e6b904226f1763ef84e41d65165,pending,,,,false
knowledge_card,MVP-GRM-004,指甲过长,grooming,cat|dog,4a1b218241fac69dcbd0ab6539c165f7094884fbf071080bf9138a24d4b64259,pending,,,,false
knowledge_card,MVP-GRM-005,指甲劈裂或出血,minor_injury,cat|dog,63a08e25773e87bac31f0d0382366e34b7b7471010bde4188b741b52f3ad3a6b,pending,,,,false
knowledge_card,MVP-GRM-006,散步后反复舔爪,dermatology,dog,1bc4286eed97dfc6eeef3e10ee90a67fd41e2d7853d658d7d6dc62c184e68bb6,pending,,,,false
knowledge_card,MVP-GRM-007,短头犬皮褶发红有异味,dermatology,dog,82135f7ee0f9d3790d870e539a1d907772e80701363e170e6524029ebb63f447,pending,,,,false
knowledge_card,MVP-GRM-008,洗澡后皮肤发红或瘙痒,dermatology,cat|dog,505603ec642fcbced80a114233a6d31533c2ef0a07dd7c94c6ed3555e39cf528,pending,,,,false
knowledge_card,MVP-GRM-009,小面积表浅擦伤,minor_injury,cat|dog,65723af242f3f649fae822ce5f9d18d9cb812bb0143208dbc654778b8dd58084,pending,,,,false
knowledge_card,MVP-GRM-010,被其他动物咬伤,minor_injury,cat|dog,5bf5afe3269e18efd11826d316c8307053c6d14161ac6440a1a265ebb37d1ba9,pending,,,,false
knowledge_card,MVP-BEH-001,猫突然在猫砂盆外排尿,behavior,cat,3ef573d8d8d7b1f579602c54a95db2a3ca1c23a215056a6dd6d7500c7275a8da,pending,,,,false
knowledge_card,MVP-BEH-002,多猫家庭猫砂盆资源,behavior,cat,a71ab21c71ab28f186302a3875c33600a742f07d5c2260a8c1cea13e35711ac2,pending,,,,false
knowledge_card,MVP-BEH-003,室内猫缺少合适抓挠和活动资源,behavior,cat,7a6c78ca53fe79391fc098587c03e2c3fdb0d50fb1d2509400cdce8d9176ea81,pending,,,,false
knowledge_card,MVP-BEH-004,猫夜间异常叫喊,behavior,cat,c17c1fd933c1e7f86b0b177ff5ae447fd6f3f03d8c6d307e4f7ec5a2a2d43b72,pending,,,,false
knowledge_card,MVP-BEH-005,犬独处时破坏或嚎叫,behavior,dog,0b400730aa245b7abe57a22836a73480524752ffa3b20db928e0088ed4445e92,pending,,,,false
knowledge_card,MVP-BEH-006,犬害怕雷声和巨响,behavior,dog,f18dabab11b0f6f931b11b53895b1cf2bfb1469c3c1d37f092d4d18512e18dcb,pending,,,,false
knowledge_card,MVP-BEH-007,犬突然出现攻击行为,behavior,dog,a6fa6a2d9ccb67f4e5240d9e79654067f2558c2c9396cd1c76a11df69fbecc85,pending,,,,false
knowledge_card,MVP-BEH-008,犬在家精力过剩,behavior,dog,3f004b4b381f189121662c0ee9301b3550ee42501b075c0626872ec105a280db,pending,,,,false
knowledge_card,MVP-BEH-009,新猫与原住猫逐步介绍,behavior,cat,9812ccfd1f5feaaa50cc201adb15ca11890c70554f743cb7aa3924ca7e9cdc99,pending,,,,false
knowledge_card,MVP-UR-001,犬排尿次数明显增加,urinary,dog,48b492b3a612a4cddf2024a56ae562c147bddd2bb537a0ee24e558ebd985cf69,pending,,,,false
knowledge_card,MVP-UR-002,犬尿中带血,urinary,dog,6358ba776f1f3ac412160884c0c69b95c02521c6fb6eca1d4e8dddc4470f6869,pending,,,,false
knowledge_card,MVP-UR-003,犬无法正常排尿,urinary,dog,e3bb66c3368091d088ad2a9ae2adffae2a4cf90727f02177454bf432e4c43dcf,pending,,,,false
knowledge_card,MVP-UR-004,猫在外排尿先排除泌尿问题,urinary,cat,23380508d7e17e76ab8c24aabeb6ffd759b460146f31bb44870aa392c16e4e66,pending,,,,false
knowledge_card,MVP-UR-005,犬猫饮水和排尿同时增多,urinary,cat|dog,698d095c43f294d2a642e67b7877327af642f82c213fefe6c2da6056086c0c8a,pending,,,,false
knowledge_card,MVP-EYE-001,猫眼睛眯眼或突然发红,eye,cat,d020bbfa9f92f84ad74e9f14b2c0297600ef9fa5852df294e42ffe20db8a1fe5,pending,,,,false
knowledge_card,MVP-EYE-002,猫突然撞东西或疑似视力下降,eye,cat,0e1c70bdc802bc90040f703192cb8cfc375069bf54b4f657486ad8092916e90c,pending,,,,false
knowledge_card,MVP-EYE-003,犬眼部分泌物需结合疼痛和眼表检查,eye,dog,38449e83bedd721949737f3f456b88df82857787c4c5d637a9e91204e6e136a7,pending,,,,false
knowledge_card,MVP-EYE-004,猫少量眼鼻分泌物,eye,cat,787b00391ee19b53b8c0a7d7e23fb5e9d0b0a3e242e37c74b50805cd7b021608,pending,,,,false
knowledge_card,MVP-PREV-001,成年犬猫基础健康检查,preventive_care,cat|dog,9476089ccf12a3e421126d1c51c932bd515fc951cf4f72743f6dfefa42ece81d,pending,,,,false
knowledge_card,MVP-PREV-002,老年犬猫需要记录的变化,preventive_care,cat|dog,25caabb0fb7b11deedc0bb11edab6873026a83feb7008445fe085688a993d30f,pending,,,,false
knowledge_card,MVP-PREV-003,发现皮下小肿块如何记录,preventive_care,cat|dog,9cc2e7700155d6a65b648fa033fe1f0601d8839c405eb4276e3a4bd47cddb6cf,pending,,,,false
knowledge_card,MVP-PREV-004,绝育或手术后切口观察,preventive_care,cat|dog,d53f1739c91a0f93bf9145b46832817965a9df4dd9c2ef49bb189283c8d62ec2,pending,,,,false
knowledge_card,MVP-PREV-005,接种后轻微不适与严重反应,preventive_care,cat|dog,7979160cbcc4bd8cc9d25ae15a203afb6a444442e75aa6dc0666abfabd964c52,pending,,,,false
knowledge_card,MVP-ANAL-001,犬频繁蹭屁股,anal_sac,dog,e61919410d20452431c7cfc352a125e66d6655eb11b162c34f9fd485f4624d02,pending,,,,false
knowledge_card,MVP-ANAL-002,肛门旁肿胀或疼痛,anal_sac,cat|dog,9e286e3b3e6478c7326b9555aec00ddcc0abccef177b272a3726b30d0c714f74,pending,,,,false
knowledge_card,MVP-MSK-004,运动后轻度跛行,musculoskeletal,cat|dog,26ba8a085feeb73a5fa14153378ef68715671c02fc01c233dee92385d3089dc6,pending,,,,false
knowledge_card,MVP-SKIN-004,猫过度舔毛,dermatology,cat,e8039cdcabba0b5e32e02d26b926df15beee3a2cbb8b335ec6da0aa12ab054f2,pending,,,,false
knowledge_card,MVP-TOX-001,猫吃植物后呕吐,gastrointestinal,cat,16506aa2d540553e153c316d87c49d53cc7aab7771a1aaf74bab169a0062ee62,pending,,,,false
knowledge_card,MVP-HEAT-001,犬高温天气活动预防,preventive_care,dog,14081809e934523724e1129c32ed33eb541b0b66b7b1d2c8c90a45242c2d2f8d,pending,,,,false
knowledge_card,MVP-RENAL-001,老年猫饮水和尿量明显增加,renal,cat,3ac46d752ed7df112aecb39c044919bd1d862d0e31b88ce6c46cfacb016cf2bc,pending,,,,false
knowledge_card,MVP-RENAL-002,猫体重下降并伴食欲下降,renal,cat,a962aab1bf06052babdf17e764bec196922d97fd7b5ab6e8a3fa592ffe1131ce,pending,,,,false
knowledge_card,MVP-RENAL-003,老年猫为什么要做肾脏筛查,renal,cat,3acf9bc785c4d1c72e7e5fdd2bf0a19feb673df5818d548e36f09e94dcc124cd,pending,,,,false
knowledge_card,MVP-RENAL-004,犬饮水和排尿持续增加,renal,dog,bd1a7803f1219c027fbb91d40914cdb0217569747ae07a5082aa6778968acbf2,pending,,,,false
knowledge_card,MVP-RENAL-005,犬慢性肾病可能出现的日常变化,renal,dog,7c001d2746fe4fa021fba81bd721784689c2b78b7d7f4268b214aeb60588bf39,pending,,,,false
knowledge_card,MVP-RENAL-006,猫狗尿量突然明显减少,renal,cat|dog,9266bc284633a21691d77e1a192f615600e55b66c20ae4e9e92d7acb06cd6470,pending,,,,false
knowledge_card,MVP-RENAL-007,肾病宠物不能自行调整药物和处方粮,renal,cat|dog,b44fd0f8a5c418ebc454813d020c02a65015305893fb05298417844704b732a3,pending,,,,false
knowledge_card,MVP-RENAL-008,高风险品种猫的多囊肾关注点,renal,cat,e49781372a762dc4ae3c83dad9ebb121fe901710be05265c5369a8164c014d52,pending,,,,false
knowledge_card,MVP-ENDO-001,老年猫体重下降但食欲很好,endocrine,cat,61b1b35550c55446a06663baef02adceafd024b4c7b2b46b0cc94ae5a8046672,pending,,,,false
knowledge_card,MVP-ENDO-002,猫甲状腺功能亢进的常见日常表现,endocrine,cat,3a74edb1ab1209bcc788c9431fccd912ec29739ce15afa815aeec450bab0fd39,pending,,,,false
knowledge_card,MVP-ENDO-003,老年猫定期体检时关注甲状腺,endocrine,cat,04a72bf8fe48ddce5d5da9d03042eef9f5dbc1aae5180a70b22819c7c2b0dee2,pending,,,,false
knowledge_card,MVP-ENDO-004,犬变胖、怕冷并且精神下降,endocrine,dog,f294945be35c02be3088796acbfdbf48c7e62f8234773e9b905458ede5f3bd69,pending,,,,false
knowledge_card,MVP-ENDO-005,不能只凭肥胖或掉毛判断犬甲减,endocrine,dog,939d07af30310ac3ac75bcfc5368f95c89f383a5ba5b30c0aec1424d9cf46584,pending,,,,false
knowledge_card,MVP-ENDO-006,犬糖尿病常见的早期线索,endocrine,dog,a738cea8751d05e8d99b17e6c8c1b0761023a71595d41215d247422003946e85,pending,,,,false
knowledge_card,MVP-ENDO-007,猫糖尿病可能出现的日常变化,endocrine,cat,b848754d1eaa2600ef8d906429f929dc3d1ee5bd823dee6dbf26122d8fef46d0,pending,,,,false
knowledge_card,MVP-ENDO-008,疑似糖尿病宠物出现呕吐和精神差,endocrine,cat|dog,9d5a4e45610bae62b0615eba80fd72db4a7b2bc69e59b02e1170ee6075757ca6,pending,,,,false
knowledge_card,MVP-ENDO-009,接受降糖治疗宠物的低血糖警示,endocrine,cat|dog,58dd724c437f64c138e5411ad98d4122e516a49aa4681b06e2df12ad032fb84d,pending,,,,false
knowledge_card,MVP-ENDO-010,多饮多尿不等于单一疾病,endocrine,cat|dog,4593f71579e8fd02b0986d21abf185e9deedad2dd0acae33b412726648850454,pending,,,,false
knowledge_card,MVP-CARD-001,犬体检发现心脏杂音但没有症状,cardiac,dog,0eb32016629607bb809ab3b46d43b4633d21e1504785e66c4e357bd3510e9f17,pending,,,,false
knowledge_card,MVP-CARD-002,犬静息或睡眠呼吸变快,cardiac,dog,499954101e7d5323a648bf5ae1142a3cc98de675f1e27bf5444499825cfb9691,pending,,,,false
knowledge_card,MVP-CARD-003,犬咳嗽不一定都是心脏病,cardiac,dog,9acd0a1930c31f245ee562db4b1e238e011e0605f6ff14fe5935345020999f7e,pending,,,,false
knowledge_card,MVP-CARD-004,猫肥厚型心肌病可能没有明显症状,cardiac,cat,b63ff846319fa1c53099a9babcb8eaf9a24e5eb869b6dd53fb03929af27482f3,pending,,,,false
knowledge_card,MVP-CARD-005,猫静息呼吸加快需要警惕心肺问题,cardiac,cat,d5c8a643375bbfb46762062d5773ead14d1f59cdb1b542e6d9d147ba931e901c,pending,,,,false
knowledge_card,MVP-CARD-006,猫突然后肢疼痛或无法站立,cardiac,cat,c9b09ac0dd46747e93ba929373aad0d76414b34d74f3c7b7051c7d5f69f4adc9,pending,,,,false
knowledge_card,MVP-CARD-007,犬短暂晕厥或倒地,cardiac,dog,426982dae72a53eeb22557cceac4ba965b9594fee772bcefca467e0157696c99,pending,,,,false
knowledge_card,MVP-CARD-008,犬心脏病药物不能因症状变化自行增减,cardiac,dog,28f0e92b5925b23c42c8044dbad9f701ea8cb2fce93688d64ec8dd415bc4a92c,pending,,,,false
knowledge_card,MVP-PH-001,犬胰腺炎可能出现哪些表现,pancreatic_hepatobiliary,dog,b446e93e6504c711c3f14e1e99a09142aac1df912f8f8fa5bdcc673efe09eb5c,pending,,,,false
knowledge_card,MVP-PH-002,犬胰腺炎不一定都有明显腹痛,pancreatic_hepatobiliary,dog,c60320a2db7782ac19b57508b42309165c65bb026f1af5291fae830a3ae58432,pending,,,,false
knowledge_card,MVP-PH-003,犬长期消瘦并且粪便量多,pancreatic_hepatobiliary,dog,46f8f811ca85940d19d0a664e84bd14f45dcdd62fea1dd5578d33050925f9f98,pending,,,,false
knowledge_card,MVP-PH-004,犬肝胆疾病的非特异性表现,pancreatic_hepatobiliary,dog,b876f3638d888ce0add6f778db7e9772caf4bc021f5c7fc70be8be9b08bafa3b,pending,,,,false
knowledge_card,MVP-PH-005,犬出现黄疸,pancreatic_hepatobiliary,dog,dd3b0515150aad889722d645ea238d6c1b48147278f3ee131f699ff762bd6bf4,pending,,,,false
knowledge_card,MVP-PH-006,犬腹部逐渐膨大疑似腹水,pancreatic_hepatobiliary,dog,4900e4d5b22a82f3ea4cf5e711f27a8e4754b8a287bdcdef003a008487a231c1,pending,,,,false
knowledge_card,MVP-PH-007,犬持续呕吐并伴腹部疼痛,pancreatic_hepatobiliary,dog,9fb479f9a5916c94da8bd094162e99eb58f78c2d435ab1014d9e58d0ec803bff,pending,,,,false
knowledge_card,MVP-INF-001,未完成免疫幼犬突然呕吐腹泻,infectious,dog,56dffb00a65a91b9d93872ccb8a9415dbf8c4230f1c51dfde9709f126ce666e4,pending,,,,false
knowledge_card,MVP-INF-002,犬细小病毒的家庭隔离注意,infectious,dog,314bd68c98efaef4296f871a0210fa533d9275fbb769bbfbcd95ccd475d5c9d5,pending,,,,false
knowledge_card,MVP-INF-003,幼犬疫苗未完成时的高风险接触,infectious,dog,52ad38106238cdee4e6243819521fff0fc926e8758099e0db9c9f8a84e9770e6,pending,,,,false
knowledge_card,MVP-INF-004,幼猫突然发热、呕吐和严重腹泻,infectious,cat,3906e186eef03db88b459c62e85b601459859494065d07c2f4a02cd01feb9fb0,pending,,,,false
knowledge_card,MVP-INF-005,新领养猫什么时候考虑FeLV/FIV检测,infectious,cat,4dedbd7fd41e8a5eb860d0ad0ac730a076e3613813345a9793b3a6b16c023753,pending,,,,false
knowledge_card,MVP-INF-006,猫白血病病毒感染可能表现很不典型,infectious,cat,b26b7258b2298c9193d003c57135c304165990fb5ce00c7436e71b8b8ef15337,pending,,,,false
knowledge_card,MVP-INF-007,猫打斗和FIV暴露风险,infectious,cat,c2c58812f559e2f276807d1c48a5e27a72bf38e03b5f332cdd3ef95660ed7e25,pending,,,,false
knowledge_card,MVP-INF-008,不能根据外观判断猫是否感染FeLV或FIV,infectious,cat,b8987b05866778409d3cce25dc7c5d0fd0d8de770f99a9699872b5ad8e473c10,pending,,,,false
knowledge_card,MVP-INF-009,犬发热呕吐并出现黄疸,infectious,dog,812674ada21f67d35bfe310ac2e850d2c4591528886bfb5319f7b2398e40da70,pending,,,,false
knowledge_card,MVP-INF-010,疑似钩端螺旋体病时的家庭防护,infectious,dog,d30e9a02a1ea631efccac969060357538da26d0401c7cd9402c980e3b35a7b71,pending,,,,false
knowledge_card,MVP-RESP-004,猫反复咳嗽或喘鸣可能与哮喘有关,respiratory,cat,88f027dce17d97733b6ea71b19c1e35fc4a3fc93d18f6eb381ff874fac0ad510,pending,,,,false
knowledge_card,MVP-RESP-005,猫哮喘样发作时不能只等拍视频,respiratory,cat,b4b617ac057062925552ed9e8bcbf651682b419341b26574d2acff5b76439377,pending,,,,false
knowledge_card,MVP-RESP-006,短头犬长期打鼾和呼吸噪音不是完全正常,respiratory,dog,68f32a5fcf52bc791d4d78dbb580ec48a0d396227aae32c562ab6385ecbd0117,pending,,,,false
knowledge_card,MVP-RESP-007,短头犬运动和高温耐受差,respiratory,dog,c4d830c36ba42f3b52175f8de7270b1651aef6a160f2da3a2041f0615d1207ea,pending,,,,false
knowledge_card,MVP-RESP-008,短头犬睡眠中出现憋气或频繁惊醒,respiratory,dog,88c0fa9beb64c3cc7f7890cec534ac4716b52b4b8572f6f961f205de42544f4a,pending,,,,false
knowledge_card,MVP-RESP-009,猫呼吸困难的原因不能只按哮喘处理,respiratory,cat,3cabaebe538fc83890f70b9dbb31e9158d195bbe7c9fdc18163bf7e05768ae30,pending,,,,false
knowledge_card,MVP-RESP-010,如何记录犬的静息呼吸变化,respiratory,dog,4bf6511dc094ed883c196778db52ff71da8e6bfc9d484234e5ca3e76f5b5dc74,pending,,,,false
knowledge_card,MVP-REPRO-001,未绝育母犬发情后精神差并喝水增多,reproductive,dog,6a997bfb1c88713e1f0081f91a2ec18cb61e30c935c0d9c773162fd8878112d6,pending,,,,false
